pathway_id,step_id,substrate_smiles,product,product_smiles,"initial PFAS concentration
(μM)",pH,"temperature
(℃)",system,UV(nm),organic matter content（％）,cation exchange capacity（cmol/kg）,TP(mg/g),TN(mg/g),TOC(mg/g),moisture content(％),TTS(g/L),sludge_volume(mL),DO(mg/L),reaction time(d)
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)[O-])NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,70,7,22,biotransformation,,,,,,,,,,aerobic,21
6:2 FtTAoS,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],70,7,22,biotransformation,,,,,,,,,,aerobic,21
6:2 FtTAoS,,C(C[S-](=O)=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,70,7,22,biotransformation,,,,,,,,,,aerobic,21
6:2 FtTAoS,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,C(CS(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C(=O)NC(C)C(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,C(CS)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CSS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,C(CS)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,C(CS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,C(CS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,C(CS)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CSS(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,C(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)NC(C)C(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,300
6:2 FtTAoS,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,26,7.4,30,,,,,,,,,,,aerobic,60
6:2 FtTAoS,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,26,7.4,30,,,,,,,,,,,aerobic,60
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,26,7.4,30,,,,,,,,,,,aerobic,60
6:2 FtTAoS,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,26,7.4,30,,,,,,,,,,,aerobic,60
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,26,7.4,30,,,,,,,,,,,aerobic,60
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,26,7.4,30,,,,,,,,,,,aerobic,60
6:2 FtTAoS,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,26,7.4,30,,,,,,,,,,,aerobic,60
6:2 FtTAoS,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,26,7.4,30,,,,,,,,,,,aerobic,60
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,C(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,C(CS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,5.54,25,biotransformation,,,11.8,0.48,1.29,11.7,,,,aerobic,150
6:2 FtTAoS,,CC(C)(CS(=O)(=O)[O-])NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],20,,30,biotransformation,,,,,,,,,,anaerobic,282
6:2 FtTAoS,,CC(C)(CS(=O)(=O)[O-])NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)[O-])NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,282
6:2 FtTAoS,,CC(C)(CS(=O)(=O)[O-])NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(=O)[O-])OC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,20,,30,biotransformation,,,,,,,,,,anaerobic,282
6:2 diPAP,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,C(COP(=O)(O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,0.00186,7,30,biotransformation,,,,,,,,,,,92
6:2 diPAP,,C(COP(=O)(O)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(COP(=O)(O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.00186,7,30,biotransformation,,,,,,,,,,,92
7:3 FTCA,,C(C(=O)[O-])(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],,C(C(C(=O)[O-])O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)[O-])C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(=O)[O-])C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)[O-])(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(=C(/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)/C(=O)[O-],,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)[O-],,C(C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(=C(\C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],,C(=C\C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)/C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(C(=O)[O-])O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(=O)[O-])C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)[O-])(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(=O)[O-])(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(C(=O)[O-])O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(=C\C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],,C(C(C(=O)[O-])O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(=C\C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],,C(C(C(=O)[O-])O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(C(=O)[O-])O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],,C(=C\C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],,C(C(C(=O)[O-])O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(=C\C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],,C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],1.21,,30,biotransformation,,,,,,,,,,,60
7:3 FTCA,,C(C(C(=O)[O-])O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.21,,30,biotransformation,,,,,,,,,,,60
